Entry_Date,Entry_Time,Exit_Date,Exit_Time,Underlying_Symbol,Strategy_Direction,Execution_Mode,Entry_Label,Exit_Label,Underlying_Entry_Price,Underlying_Exit_Price,Option_Symbol,Option_Strike,Option_Type,Option_Entry_Price,Option_Exit_Price,Entry_Fair_Value,Exit_Fair_Value,Entry_Limit_Price,Exit_Limit_Price,Entry_Spread_Pct,Exit_Spread_Pct,Entry_Quote_Source,Exit_Quote_Source,Entry_Pricing_Mode,Exit_Pricing_Mode,Entry_Repriced,Exit_Repriced,Entry_Slippage_vs_Fair,Exit_Slippage_vs_Fair,Qty,PnL,Trade_ID
2026-04-16,09:27:51,2026-04-16,09:28:13,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24386.95,24383.1,NIFTY21APR2624400PE,24400.0,PE,201.0,203.95,200.91,204.08,205.0,200.0,0.024903,0.024492,ws,ws,type_b_ladder,type_b_ladder,False,False,0.09,-0.1333,65,191.75,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:27:51:SHORT
2026-04-16,09:29:12,2026-04-16,09:29:15,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24394.2,24390.35,NIFTY21APR2624350CE,24350.0,CE,207.35,205.6,207.23,205.96,210.0,205.0,0.024134,0.02429,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1167,-0.3571,65,-113.75,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:29:12:LONG
2026-04-16,09:29:53,2026-04-16,09:30:03,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24381.9,24388.2,NIFTY21APR2624400PE,24400.0,PE,203.5,200.75,203.29,200.79,205.0,200.0,0.024594,0.0249,ws,ws,type_b_ladder,type_b_ladder,False,False,0.2069,-0.0375,65,-178.75,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:29:53:SHORT
2026-04-16,09:30:45,2026-04-16,09:30:48,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24394.35,24389.95,NIFTY21APR2624350CE,24350.0,CE,204.3,203.85,204.04,204.1,205.0,200.0,0.024501,0.024501,ws,ws,type_b_ladder,type_b_ladder,False,False,0.2571,-0.2531,65,-29.25,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:30:45:LONG
2026-04-16,09:31:33,2026-04-16,09:32:15,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24385.2,24376.25,NIFTY21APR2624400PE,24400.0,PE,203.65,207.45,203.56,207.62,205.0,205.0,0.024564,0.024082,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0941,-0.175,65,247.0,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:31:33:SHORT
2026-04-16,09:32:31,2026-04-16,09:32:52,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24370.3,24369.5,NIFTY21APR2624400PE,24400.0,PE,210.3,211.35,209.86,211.74,215.0,210.0,0.023804,0.023632,ws,ws,type_b_ladder,type_b_ladder,False,False,0.4412,-0.3857,65,68.25,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:32:31:SHORT
2026-04-16,09:33:00,2026-04-16,09:33:05,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24364.4,24367.2,NIFTY21APR2624400PE,24400.0,PE,215.0,214.1,214.7,214.18,215.0,210.0,0.023272,0.023348,ws,ws,type_b_ladder,type_b_ladder,False,False,0.298,-0.08,65,-58.5,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:33:00:SHORT
2026-04-16,09:34:18,2026-04-16,09:34:39,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24353.7,24358.55,NIFTY21APR2624400PE,24400.0,PE,216.0,216.3,215.85,216.47,220.0,215.0,0.023156,0.023089,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1488,-0.1667,65,19.5,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:34:18:SHORT
2026-04-16,09:35:22,2026-04-16,09:35:31,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24355.05,24356.65,NIFTY21APR2624400PE,24400.0,PE,218.5,217.0,218.2,217.2,220.0,215.0,0.02291,0.02302,ws,ws,type_b_ladder,type_b_ladder,False,False,0.3,-0.2,65,-97.5,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:35:22:SHORT
2026-04-16,09:36:15,2026-04-16,09:36:29,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24360.55,24359.85,NIFTY21APR2624350CE,24350.0,CE,189.1,188.9,188.97,189.12,190.0,185.0,0.026455,0.026441,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1333,-0.2222,65,-13.0,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:36:15:LONG
2026-04-16,09:37:05,2026-04-16,09:38:52,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24354.25,24315.6,NIFTY21APR2624400PE,24400.0,PE,220.95,241.15,220.79,241.56,225.0,240.0,0.02264,0.02071,ws,ws,type_b_ladder,type_b_ladder,False,False,0.16,-0.4125,65,1313.0,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:37:05:SHORT
2026-04-16,09:39:11,2026-04-16,09:39:17,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24307.7,24311.25,NIFTY21APR2624350PE,24350.0,PE,221.2,220.3,221.02,220.55,225.0,220.0,0.022632,0.022671,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1833,-0.25,65,-58.5,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:39:11:SHORT
2026-04-16,09:39:30,2026-04-16,09:39:52,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24322.25,24325.1,NIFTY21APR2624300CE,24300.0,CE,201.6,201.2,201.51,201.39,205.0,200.0,0.024829,0.024832,ws,ws,type_b_ladder,type_b_ladder,False,False,0.09,-0.1875,65,-26.0,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:39:30:LONG
2026-04-16,09:40:07,2026-04-16,09:40:22,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24330.05,24330.75,NIFTY21APR2624300CE,24300.0,CE,201.9,202.5,201.64,202.83,205.0,200.0,0.024786,0.024661,ws,ws,type_b_ladder,type_b_ladder,False,False,0.2625,-0.3333,65,39.0,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:40:07:LONG
2026-04-16,09:40:58,2026-04-16,09:41:15,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24310.75,24312.1,NIFTY21APR2624350PE,24350.0,PE,220.05,217.4,219.99,217.85,225.0,215.0,0.022745,0.02297,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0614,-0.4529,65,-172.25,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:40:58:SHORT
2026-04-16,09:41:46,2026-04-16,09:42:06,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24307.85,24309.75,NIFTY21APR2624350PE,24350.0,PE,223.5,219.4,223.38,219.77,225.0,215.0,0.022384,0.022761,ws,ws,type_b_ladder,type_b_ladder,False,False,0.125,-0.3667,65,-266.5,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:41:46:SHORT
2026-04-16,09:42:18,2026-04-16,09:42:24,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24314.8,24309.2,NIFTY21APR2624300CE,24300.0,CE,197.45,194.35,197.18,194.5,200.0,190.0,0.025352,0.025697,ws,ws,type_b_ladder,type_b_ladder,False,False,0.2727,-0.15,65,-201.5,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:42:18:LONG
2026-04-16,09:43:47,2026-04-16,09:44:00,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24303.65,24304.85,NIFTY21APR2624350PE,24350.0,PE,224.7,222.95,224.36,223.14,225.0,220.0,0.022279,0.022404,ws,ws,type_b_ladder,type_b_ladder,False,False,0.3438,-0.1929,65,-113.75,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:43:47:SHORT
2026-04-16,09:44:26,2026-04-16,09:44:30,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24301.75,24305.9,NIFTY21APR2624350PE,24350.0,PE,224.0,220.6,223.78,220.78,225.0,220.0,0.022346,0.02264,ws,ws,type_b_ladder,type_b_ladder,False,False,0.225,-0.1786,65,-221.0,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:44:26:SHORT
2026-04-16,09:44:59,2026-04-16,09:45:10,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24301.95,24304.4,NIFTY21APR2624350PE,24350.0,PE,225.3,225.95,224.87,226.16,230.0,225.0,0.022217,0.022102,ws,ws,type_b_ladder,type_b_ladder,False,False,0.4259,-0.2063,65,42.25,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:44:59:SHORT
2026-04-16,09:45:24,2026-04-16,09:45:35,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24293.15,24299.3,NIFTY21APR2624300PE,24300.0,PE,205.0,203.35,204.51,203.52,205.0,200.0,0.02442,0.024555,ws,ws,type_b_ladder,type_b_ladder,False,False,0.4939,-0.1719,65,-107.25,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:45:24:SHORT
2026-04-16,09:46:00,2026-04-16,09:47:03,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24305.75,24326.1,NIFTY21APR2624300CE,24300.0,CE,192.95,199.2,192.82,199.32,195.0,195.0,0.02594,0.025085,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1333,-0.125,65,406.25,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:46:00:LONG
2026-04-16,09:47:56,2026-04-16,09:48:08,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24320.5,24319.9,NIFTY21APR2624350PE,24350.0,PE,213.8,213.65,213.63,213.82,215.0,210.0,0.023414,0.023381,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1667,-0.1714,65,-9.75,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:47:56:SHORT
2026-04-16,09:48:45,2026-04-16,09:48:47,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24332.7,24325.4,NIFTY21APR2624300CE,24300.0,CE,201.75,199.9,201.67,200.1,205.0,195.0,0.024808,0.024994,ws,ws,type_b_ladder,type_b_ladder,False,False,0.08,-0.2,65,-120.25,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:48:45:LONG
2026-04-16,09:50:50,2026-04-16,09:50:55,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24333.55,24328.85,NIFTY21APR2624300CE,24300.0,CE,203.5,202.65,203.29,202.97,205.0,200.0,0.024588,0.024643,ws,ws,type_b_ladder,type_b_ladder,False,False,0.2118,-0.3182,65,-55.25,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:50:50:LONG
2026-04-16,09:51:15,2026-04-16,09:51:45,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24322.85,24318.8,NIFTY21APR2624350PE,24350.0,PE,210.7,215.1,210.31,215.3,215.0,215.0,0.023756,0.023223,ws,ws,type_b_ladder,type_b_ladder,False,False,0.3937,-0.2,65,286.0,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:51:15:SHORT
2026-04-16,09:52:25,2026-04-16,09:52:27,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24337.05,24333.55,NIFTY21APR2624300CE,24300.0,CE,205.0,203.0,204.6,203.31,205.0,200.0,0.024414,0.024609,ws,ws,type_b_ladder,type_b_ladder,False,False,0.3973,-0.3083,65,-130.0,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:52:25:LONG
2026-04-16,09:52:47,2026-04-16,09:54:18,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24326.15,24306.45,NIFTY21APR2624350PE,24350.0,PE,209.4,222.0,209.2,222.31,210.0,220.0,0.023895,0.022495,ws,ws,type_b_ladder,type_b_ladder,False,False,0.2,-0.308,65,819.0,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:52:47:SHORT
2026-04-16,09:54:30,2026-04-16,09:54:56,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24312.05,24316.45,NIFTY21APR2624300CE,24300.0,CE,194.35,194.7,194.12,194.76,195.0,190.0,0.02575,0.025657,ws,ws,type_b_ladder,type_b_ladder,False,False,0.2333,-0.0636,65,22.75,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:54:30:LONG
2026-04-16,09:55:15,2026-04-16,09:55:21,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24305.6,24306.55,NIFTY21APR2624350PE,24350.0,PE,222.95,222.15,222.83,222.44,225.0,220.0,0.022449,0.022479,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1227,-0.2912,65,-52.0,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:55:15:SHORT
2026-04-16,09:55:30,2026-04-16,09:55:40,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24303.55,24305.95,NIFTY21APR2624350PE,24350.0,PE,222.65,222.1,222.51,222.25,225.0,220.0,0.022474,0.022497,ws,ws,type_b_ladder,type_b_ladder,False,False,0.14,-0.15,65,-35.75,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:55:30:SHORT
2026-04-16,09:56:19,2026-04-16,09:56:37,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24294.7,24296.55,NIFTY21APR2624300PE,24300.0,PE,203.2,205.35,203.02,205.78,205.0,205.0,0.024637,0.024319,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1786,-0.4259,65,139.75,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:56:19:SHORT
2026-04-16,09:57:05,2026-04-16,09:57:47,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24291.7,24281.55,NIFTY21APR2624300PE,24300.0,PE,207.0,210.55,206.73,210.62,210.0,210.0,0.024181,0.023722,ws,ws,type_b_ladder,type_b_ladder,False,False,0.27,-0.075,65,230.75,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:57:05:SHORT
2026-04-16,09:58:09,2026-04-16,09:58:16,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24276.4,24277.9,NIFTY21APR2624300PE,24300.0,PE,213.4,213.95,213.28,214.41,215.0,210.0,0.023449,0.023343,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1167,-0.4615,65,35.75,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:58:09:SHORT
2026-04-16,09:58:40,2026-04-16,09:58:55,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24283.9,24281.85,NIFTY21APR2624250CE,24250.0,CE,209.3,209.45,209.26,209.52,210.0,205.0,0.023909,0.023846,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0438,-0.0692,65,9.75,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:58:40:LONG
2026-04-16,09:59:26,2026-04-16,09:59:41,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24278.2,24278.55,NIFTY21APR2624300PE,24300.0,PE,214.0,217.2,213.6,217.43,215.0,215.0,0.023392,0.022996,ws,ws,type_b_ladder,type_b_ladder,False,False,0.3958,-0.225,65,208.0,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:59:26:SHORT
2026-04-16,09:59:49,2026-04-16,10:00:16,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24273.0,24273.75,NIFTY21APR2624300PE,24300.0,PE,217.65,214.9,217.43,214.92,220.0,210.0,0.022996,0.02324,ws,ws,type_b_ladder,type_b_ladder,False,False,0.225,-0.0227,65,-178.75,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T09:59:49:SHORT
2026-04-16,10:01:59,2026-04-16,10:02:17,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24288.3,24287.95,NIFTY21APR2624250CE,24250.0,CE,211.9,211.5,211.72,211.88,215.0,210.0,0.023624,0.023616,ws,ws,type_b_ladder,type_b_ladder,False,False,0.1818,-0.375,65,-26.0,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:01:59:LONG
2026-04-16,10:03:00,2026-04-16,10:03:22,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24290.4,24285.4,NIFTY21APR2624250CE,24250.0,CE,212.25,209.8,212.13,209.91,215.0,205.0,0.023574,0.023807,ws,ws,type_b_ladder,type_b_ladder,False,False,0.12,-0.1125,65,-159.25,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:03:00:LONG
2026-04-16,10:03:30,2026-04-16,10:03:36,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24281.85,24284.05,NIFTY21APR2624300PE,24300.0,PE,210.9,210.45,210.72,210.72,215.0,210.0,0.023733,0.023733,ws,ws,type_b_ladder,type_b_ladder,False,False,0.18,-0.27,65,-29.25,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:03:30:SHORT
2026-04-16,10:04:00,2026-04-16,10:04:28,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24288.1,24288.4,NIFTY21APR2624250CE,24250.0,CE,211.6,211.0,211.28,211.27,215.0,210.0,0.023655,0.023674,ws,ws,type_b_ladder,type_b_ladder,False,False,0.3214,-0.2667,65,-39.0,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:04:00:LONG
2026-04-16,10:04:49,2026-04-16,10:05:03,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24296.75,24299.2,NIFTY21APR2624250CE,24250.0,CE,214.3,215.6,214.01,215.86,215.0,215.0,0.023359,0.023167,ws,ws,type_b_ladder,type_b_ladder,False,False,0.2941,-0.2625,65,84.5,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:04:49:LONG
2026-04-16,10:06:18,2026-04-16,10:06:30,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24291.65,24291.2,NIFTY21APR2624300PE,24300.0,PE,205.5,206.45,205.08,206.58,210.0,205.0,0.024358,0.024193,ws,ws,type_b_ladder,type_b_ladder,False,False,0.4179,-0.1286,65,61.75,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:06:18:SHORT
2026-04-16,10:06:57,2026-04-16,10:07:26,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24284.75,24283.9,NIFTY21APR2624300PE,24300.0,PE,208.45,207.7,208.29,207.85,210.0,205.0,0.02401,0.024047,ws,ws,type_b_ladder,type_b_ladder,False,False,0.16,-0.15,65,-48.75,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:06:57:SHORT
2026-04-16,10:07:36,2026-04-16,10:08:16,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24286.55,24302.15,NIFTY21APR2624250CE,24250.0,CE,213.95,218.05,213.92,218.08,215.0,215.0,0.023389,0.022912,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0318,-0.0269,65,266.5,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:07:36:LONG
2026-04-16,10:08:34,2026-04-16,10:08:42,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24308.15,24306.9,NIFTY21APR2624300CE,24300.0,CE,192.5,191.5,192.17,191.76,195.0,190.0,0.026001,0.026076,ws,ws,type_b_ladder,type_b_ladder,False,False,0.3333,-0.2593,65,-65.0,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:08:34:LONG
2026-04-16,10:09:00,2026-04-16,10:09:15,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24309.25,24308.0,NIFTY21APR2624300CE,24300.0,CE,193.55,191.25,193.2,191.3,195.0,190.0,0.025867,0.026113,ws,ws,type_b_ladder,type_b_ladder,False,False,0.3462,-0.0474,65,-149.5,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:09:00:LONG
2026-04-16,10:09:35,2026-04-16,10:09:41,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24310.25,24307.8,NIFTY21APR2624300CE,24300.0,CE,193.8,190.6,193.74,190.69,195.0,190.0,0.025823,0.026205,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0583,-0.0923,65,-208.0,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:09:35:LONG
2026-04-16,10:10:19,2026-04-16,10:10:40,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24313.1,24316.95,NIFTY21APR2624300CE,24300.0,CE,194.4,196.5,194.11,196.83,195.0,195.0,0.02575,0.025416,ws,ws,type_b_ladder,type_b_ladder,False,False,0.2864,-0.3273,65,136.5,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:10:19:LONG
2026-04-16,10:11:15,2026-04-16,10:11:24,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24311.9,24315.4,NIFTY21APR2624350PE,24350.0,PE,219.9,217.65,219.65,217.77,220.0,215.0,0.022763,0.022954,ws,ws,type_b_ladder,type_b_ladder,False,False,0.25,-0.1167,65,-146.25,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:11:15:SHORT
2026-04-16,10:12:22,2026-04-16,10:12:45,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24302.7,24297.55,NIFTY21APR2624350PE,24350.0,PE,222.5,224.4,222.04,224.67,225.0,220.0,0.022497,0.022264,ws,ws,type_b_ladder,type_b_ladder,False,False,0.4583,-0.2676,65,123.5,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:12:22:SHORT
2026-04-16,10:13:23,2026-04-16,10:13:55,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24305.75,24308.35,NIFTY21APR2624300CE,24300.0,CE,194.4,194.45,194.36,194.69,195.0,190.0,0.02574,0.025687,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0375,-0.2353,65,3.25,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:13:23:LONG
2026-04-16,10:14:33,2026-04-16,10:14:58,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24307.95,24306.95,NIFTY21APR2624300CE,24300.0,CE,193.8,193.05,193.45,193.18,195.0,190.0,0.02583,0.025883,ws,ws,type_b_ladder,type_b_ladder,False,False,0.3462,-0.125,65,-48.75,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:14:33:LONG
2026-04-16,10:15:31,2026-04-16,10:15:55,NIFTY,SELL,TYPE_B,PASSIVE,HIT_BID,24302.55,24297.65,NIFTY21APR2624350PE,24350.0,PE,222.8,224.9,222.65,224.94,225.0,220.0,0.022459,0.02223,ws,ws,type_b_ladder,type_b_ladder,False,False,0.15,-0.0357,65,136.5,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:15:31:SHORT
2026-04-16,10:16:57,2026-04-16,10:17:00,NIFTY,BUY,TYPE_B,PASSIVE,HIT_BID,24312.9,24311.2,NIFTY21APR2624300CE,24300.0,CE,191.2,191.55,191.16,191.65,195.0,190.0,0.026178,0.026079,ws,ws,type_b_ladder,type_b_ladder,False,False,0.0381,-0.1,65,22.75,strategy_S9-150__TYPE_B:NIFTY:2026-04-16T10:16:57:LONG
